entry,take,dice,fpfn_ratio,log_ratio,s1,s2,tp,fp,fn
SL,46,0.6307980843296829,0.012723347572458776,-4.364316581758908,40606,19112,18835,277,21771
SL,47,0.7217541494649928,0.0312256049960968,-3.466516847782798,29943,17533,17133,400,12810
SL,48,0.7424565431288948,0.17596405840509172,-1.7374755184058566,28794,19990,18110,1880,10684
SL,49,0.6402795980777632,0.040855539262779995,-3.19771286680093,38097,19128,18320,808,19777
SL,50,0.724476984036395,0.17634363686995266,-1.7353207053442983,36579,24748,22215,2533,14364
SL,51,0.753803568181359,0.12939104643618501,-2.0449160922290224,29443,20050,18654,1396,10789
SL,52,0.6902590536611155,0.03260630094734523,-3.4232497286923507,39046,21482,20890,592,18156
SL,53,0.34286382962125056,4.7031144211238995,1.5482249320575365,7349,18288,4395,13893,2954
SL,54,0.8158129346137192,0.21816037735849056,-1.5225248107135783,21950,17309,16014,1295,5936
SL,55,0.679393191551136,0.09061728395061729,-2.4011103120460144,34920,20188,18720,1468,16200
SL,56,0.7106600751984403,0.06845792890660153,-2.681535898943596,35970,21478,20413,1065,15557
SL,57,0.36391662287616044,3.8431581755134703,1.34629447011988,8943,19602,5194,14408,3749
SL,58,0.7892966427222813,0.1883720930232558,-1.6693360540151694,26355,19724,18185,1539,8170
SL,59,0.755496191473232,0.0565478511816551,-2.872668075698026,33749,21653,20928,725,12821
SL,60,0.7283279975214293,0.14673060156931125,-1.9191570159326103,29101,19314,17631,1683,11470
SL,61,0.7332172226019092,0.26725311550947745,-1.3195590714855219,26178,19181,16629,2552,9549
SL,62,0.6870045195228569,0.249574798491459,-1.3879966151667296,32068,21920,18545,3375,13523
SL,63,0.5899464875327337,1.3496982547708367,0.2998810524825757,16494,18638,10363,8275,6131
SL,64,0.683743842364532,0.0425100040596184,-3.15801584111348,36675,20165,19432,733,17243
SL,65,0.6783133328913347,0.08050328471217014,-2.519457291512185,38424,21908,20462,1446,17962
SL,66,0.6759298191965138,0.042804428044280446,-3.151113722767382,33943,18379,17683,696,16260
SL,67,0.7105331495575398,0.28057617532697066,-1.2709100210946658,29101,20960,17785,3175,11316
SL,68,0.6539031339031339,0.018639195016770485,-3.9824886564528,40953,20472,20083,389,20870
SL,69,0.6761986464588695,0.04826266740727026,-3.03109694871569,33938,18517,17735,782,16203
SE,0,0.7229955456570156,0.3724137931034483,-0.9877496958562999,28329,21959,18179,3780,10150
SE,1,0.8061700747190188,0.7093023255813954,-0.34347343208019643,24677,23102,19259,3843,5418
SE,2,0.7745751159773981,0.6110936517913262,-0.4925050553019302,23979,21504,17615,3889,6364
SE,3,0.7786157546245435,0.17732512237486184,-1.729770381777987,38889,28469,26223,2246,12666
SE,4,0.7789456010745467,0.23880316146029357,-1.4321156586053712,33825,25735,23197,2538,10628
SE,5,0.7190231181279955,0.16871885077689827,-1.7795215542567084,34047,22705,20403,2302,13644
SE,6,0.7607537642023586,0.14306730415593968,-1.9444401010140244,38302,26652,24707,1945,13595
SE,7,0.7294173929943638,0.1164641292949232,-2.150171956436127,40606,26283,24395,1888,16211
SE,8,0.7869901870591843,0.17945452615939722,-1.717833439308176,29954,22222,20531,1691,9423
SE,9,0.7046035411855274,0.024564776246929404,-3.7064417220156938,41608,23342,22882,460,18726
SE,10,0.7524795545502001,0.5670614155879923,-0.5672876643865463,24560,21416,17298,4118,7262
SE,11,0.7549188932913408,0.12358329451948455,-2.0908399007025076,35174,23884,22292,1592,12882
SE,12,0.6227878198373457,0.015271616609701113,-4.181759297005476,50552,23470,23050,420,27502
SE,13,0.7554482907676237,0.7358731782152902,-0.306697487308201,28794,26728,20972,5756,7822
SE,14,0.7552045045749589,0.12153350053744177,-2.1075653296185743,38097,25838,24142,1696,13955
SE,15,0.7792802538583585,0.6139749505603164,-0.4878011488002555,29196,26268,21611,4657,7585
SE,16,0.790854594422403,0.09815251273473732,-2.3212327576221363,40462,28600,27309,1291,13153
SE,17,0.7255514150468325,0.1158124616119566,-2.1557831064037987,36265,23309,21612,1697,14653
SE,18,0.8328417813112532,0.3597079421844733,-1.0224628485007625,29443,25146,22732,2414,6711
SE,19,0.6883026149444408,0.020755025330936427,-3.874966877003949,39046,21070,20689,381,18357
SE,20,0.47659341089826457,2.7530898876404493,1.0127238764231037,9643,15884,6083,9801,3560
SE,21,0.7741510366413291,0.7442748091603053,-0.2953449451973501,21950,20543,16448,4095,5502
SE,22,0.6989171103162961,0.09949440231130371,-2.3076538945779927,37816,22855,21202,1653,16614
SE,23,0.7377544320420223,0.18358275300044452,-1.695089743114264,35970,24950,22472,2478,13498
SE,24,0.4955716093220685,3.301775147928994,1.1944602474582375,8944,15557,6071,9486,2873
SE,25,0.7655832634678001,0.6258282623394186,-0.4686792868313329,27028,24261,19633,4628,7395
SE,26,0.7512845089012146,0.21836514778325122,-1.521586627592608,36899,26744,23907,2837,12992
SE,27,0.6482447148311569,0.013787197602226504,-4.2840148273918,45172,22139,21817,322,23355
SE,28,0.7107199063060425,0.10314026517794836,-2.2716654193140706,33749,20897,19419,1478,14330
SE,29,0.7708183919037374,0.17929267042542285,-1.7187357780386097,29101,21095,19346,1749,9755
SE,30,0.6620381523905473,0.35585625164748264,-1.033228417181305,26495,19164,15114,4050,11381
SE,31,0.7106834518693188,0.13690031385443133,-1.9885022541086868,32068,20518,18686,1832,13382
SE,32,0.7571663238275642,0.06752976384099929,-2.695186832499098,40953,26620,25582,1038,15371
SE,33,0.7235343502985949,0.1851021932504923,-1.6868472104696843,37565,25564,22838,2726,14727
SE,34,0.7538160469667319,1.7139593908629442,0.5388061272828625,20311,23124,16371,6753,3940
SE,35,0.776250296278739,0.20003632071188596,-1.6092563253626009,33938,25128,22925,2203,11013
SE,36,0.7666134695180339,0.11175307891135776,-2.1914634940885143,37172,25488,24018,1470,13154
SE,37,0.7294324274357552,0.14844363065655244,-1.907549984340855,38965,25943,23673,2270,15292
SE,38,0.6580582366777517,0.16195358580012129,-1.8204454922075,38424,23221,20283,2938,18141
SE,39,0.7494746348495112,0.33391899389680046,-1.0968568486644923,32391,25188,21577,3611,10814
SE,40,0.733914691943128,0.4737505249895002,-0.7470744144288586,28881,23869,19357,4512,9524
SE,41,0.6584920783805447,1.2279706275033377,0.20536291046766422,28294,30343,19306,11037,8988
SE,42,0.7097535182624257,0.9748166597481666,-0.025505866950200504,24677,24495,17450,7045,7227
SE,43,0.783328721343579,0.8245205233912888,-0.19295324536834194,23979,23000,18400,4600,5579
SE,44,0.7562310222672065,0.5264408793820559,-0.641616243585725,34007,29225,23909,5316,10098
SE,45,0.7360728331217292,0.17299752270850538,-1.7544780041908998,38302,26284,23770,2514,14532
SE,46,0.6721664388189632,0.08559683629930273,-2.458106955637741,40606,23033,21388,1645,19218
SE,47,0.7300684451017196,0.33180542563143123,-1.1032065492454692,29943,22800,19253,3547,10690
SE,48,0.673454628501827,0.5456265201333214,-0.6058205663516999,28794,23750,17693,6057,11101
SE,49,0.7882882882882883,0.11687681862269642,-2.1466347310862504,38097,27171,25725,1446,12372
SE,50,0.7487706893781134,0.17717039379564792,-1.7306433326728883,36579,25651,23298,2353,13281
SE,51,0.751678862323884,0.3950121525943147,-0.9288387484927245,29443,23718,19980,3738,9463
SE,52,0.728110746579179,0.04239784022579458,-3.160657856112495,39046,23439,22748,691,16298
SE,53,0.3191460149653326,6.346666666666667,1.8479297406951096,7349,21785,4649,17136,2700
SE,54,0.7700155045727254,1.1252076411960132,0.1179675885774572,21950,22553,17134,5419,4816
SE,55,0.6006336323508472,0.24330913725272899,-1.4134224743995807,34920,21264,16873,4391,18047
SE,56,0.7471752544274382,0.24605055292259084,-1.4022182644766137,35970,26425,23310,3115,12660
SE,57,0.45201730940562557,8.359782608695653,2.123432423013968,8943,22485,7103,15382,1840
SE,58,0.7099245732433506,0.7249763928234183,-0.3216161862804747,26355,24025,17883,6142,8472
SE,59,0.7172073216554241,0.15306048004669148,-1.8769221412751387,33749,22140,20042,2098,13707
SE,60,0.7858827934843662,0.4094158245008627,-0.8930239535931523,29101,24309,20987,3322,8114
SE,61,0.7469173196803002,0.832602235743597,-0.18319925896952613,26178,24995,19111,5884,7067
SE,62,0.7149451119370732,0.44767339771729586,-0.8036913353860721,32068,25777,20678,5099,11390
SE,63,0.6404271969801593,5.050348567002324,1.619457264074056,16494,26952,13912,13040,2582
SE,64,0.7614971875050658,0.11572002729961325,-2.156581562963297,36675,25014,23488,1526,13187
SE,65,0.7158844988561183,0.20382499345035368,-1.5904935285668382,38424,26268,23156,3112,15268
SE,66,0.6444377312891776,0.11583812288913907,-2.155561554817018,33943,19021,17066,1955,16877
SE,67,0.6882303616349396,0.7808009782940997,-0.2474349909458993,29101,26950,19288,7662,9813
SE,68,0.7187739463601532,0.09880239520958084,-2.31463343151022,40953,25602,23919,1683,17034
SE,69,0.7011093614536704,0.1959646017699115,-1.6298212392770814,33938,22581,19813,2768,14125
SH,0,0.7111027190332326,0.20980495519240908,-1.5615769646505764,28329,19335,16947,2388,11382
SH,1,0.8017689906347555,0.08490810251100181,-2.4661857542821375,24677,17607,16951,656,7726
SH,2,0.6662100143845469,0.5568690095846646,-0.5854252380141779,23979,19818,14589,5229,9390
SH,3,0.7152563508177328,0.07821296688661541,-2.5483198282125934,38889,23662,22370,1292,16519
SH,4,0.8176126098062426,0.5452626022697281,-0.606487761339017,33825,30379,26247,4132,7578
SH,5,0.788585390868916,0.7731815306767869,-0.25724141879721596,34047,32254,26142,6112,7905
SH,6,0.7867925072877883,0.33798224959246514,-1.0847619008767555,38302,30992,27260,3732,11042
SH,7,0.5194861984148674,0.000872865275142315,-7.043729338040358,40606,14279,14256,23,26350
SH,8,0.6251136051402363,0.16952393511802716,-1.7747611519949913,29954,17359,14788,2571,15166
SH,9,0.7529449545301939,0.0700512107226402,-2.6585287226562597,41608,26899,25791,1108,15817
SH,10,0.503654148864403,0.1318505224024101,-2.026086404094292,24560,11016,8959,2057,15601
SH,11,0.6604008383547288,0.38192963752665243,-0.9625188822979435,35174,25898,20166,5732,15008
SH,12,0.718848173889839,0.10798279158699808,-2.225783401710856,50552,31891,29632,2259,20920
SH,13,0.6760442924018725,0.04493647912885662,-3.102505361336519,28794,15638,15019,619,13775
SH,14,0.6831467209539043,0.15658174097664543,-1.8541770987964885,38097,23796,21141,2655,16956
SH,15,0.8394308607983118,1.6047071409467772,0.47294127323307833,29196,31457,25457,6000,3739
SH,16,0.7832618323684174,0.2739513628203036,-1.2948046963055648,40462,31565,28208,3357,12254
SH,17,0.7543519700048836,0.26535746165706403,-1.3266774500468241,36265,27212,23942,3270,12323
SH,18,0.4344973048980548,0.02924170616113744,-3.53215929555877,29443,8960,8343,617,21100
SH,19,0.30753625690607733,0.005169010995896119,-5.265073905493245,39046,7290,7125,165,31921
SH,20,0.3820088337435517,3.6075917546505782,1.2830404457570144,9643,20016,5665,14351,3978
SH,21,0.7462459686530679,2.262810353935552,0.8166075601947758,21950,26731,18164,8567,3786
SH,22,0.6896504171550714,0.010779249943858073,-4.530132294413812,37816,20196,20004,192,17812
SH,23,0.6824807798156993,0.06757805504149006,-2.6944719782005584,35970,20351,19219,1132,16751
SH,24,0.2783091235514934,3.7231360820337533,1.314566345937262,8944,21691,4263,17428,4681
SH,25,0.8044159098026934,0.5419753086419753,-0.6125348345913131,27028,24060,20548,3512,6480
SH,26,0.6706247561534155,0.1333761382208732,-2.0145820354069564,36899,22052,19767,2285,17132
SH,27,0.7530933935872606,0.06887918486171761,-2.675401253112163,45172,29180,27997,1183,17175
SH,28,0.6265939546293106,0.006777808144301721,-4.99410151184827,33749,15578,15454,124,18295
SH,29,0.6357569980067597,0.16515351029177353,-1.8008798721985135,29101,17055,14672,2383,14429
SH,30,0.6767261538461539,0.03012000941250294,-3.5025655635503954,26495,14130,13746,384,12749
SH,31,0.6200969932104753,0.21753186198321417,-1.5254099473054388,32068,19482,15983,3499,16085
SH,32,0.580622897075317,0.007335875331564987,-4.9149785382338536,40953,17002,16825,177,24128
SH,33,0.6729347912842206,0.2427367016437193,-1.4157779554174998,37565,25080,21078,4002,16487
SH,34,0.49930880320009413,0.4398206884885393,-0.8213881612935947,20311,13688,8488,5200,11823
SH,35,0.7438269550748752,0.32884515794924907,-1.1121682835358229,33938,26162,22352,3810,11586
SH,36,0.6989238451523592,0.14417235548318408,-1.9367457820578733,37172,23507,21205,2302,15967
SH,37,0.7735078913950535,0.11956359288596623,-2.1239068911148897,38965,27183,25583,1600,13382
SH,38,0.6613876560554296,0.1976284584980237,-1.6213664832993742,38424,24214,20714,3500,17710
SH,39,0.8230904656534169,0.5848647084358269,-0.536374726127828,32391,29522,25480,4042,6911
SH,40,0.5215640293637847,0.006434316353887399,-5.046109682289916,28881,10351,10231,120,18650
SH,41,0.6264094552370602,0.14099993084848905,-1.9589958790403368,28294,15872,13833,2039,14461
SH,42,0.7242562633846789,0.004228528472091712,-5.465901225385995,24677,14080,14035,45,10642
SH,43,0.5132868717774378,0.15147453083109919,-1.8873377814914203,23979,11319,9059,2260,14920
SH,44,0.7956608230759666,0.5635628493281009,-0.5734764178653097,34007,30337,25598,4739,8409
SH,45,0.7510201685112879,0.33349056603773586,-1.0981407017694853,38302,29824,25582,4242,12720
SH,46,0.591099132718289,0.0071917953955487465,-4.934814431112275,40606,17276,17107,169,23499
SH,47,0.7253489077669902,0.3390034205417399,-1.0817450815589635,29943,22793,19126,3667,10817
SH,48,0.6248750059520976,0.005424031650819986,-5.216915893032899,28794,13208,13123,85,15671
SH,49,0.715052914231559,0.16673134135299444,-1.7913714963812872,38097,25213,22635,2578,15462
SH,50,0.8326603111166618,0.8335107191728752,-0.18210871643861984,36579,35484,30002,5482,6577
SH,51,0.3810197144799456,0.014529571689619825,-4.23156927949307,29443,7332,7006,326,22437
SH,52,0.6886540962288686,0.07227229468734254,-2.6273144226022422,39046,22474,21183,1291,17863
SH,53,0.3249302325581395,2.7640041493775933,1.0166804071262914,7349,14151,3493,10658,3856
SH,54,0.6239656900449851,0.8835960303561005,-0.12375530002650602,21950,20953,13385,7568,8565
SH,55,0.6461984910040627,0.0037872550633953565,-5.576113779968425,34920,16770,16701,69,18219
SH,56,0.7009858397562287,0.016203703703703703,-4.122515439188797,35970,19820,19554,266,16416
SH,57,0.399333444425929,5.105352303523035,1.6302894606993132,8943,21062,5991,15071,2952
SH,58,0.8084835715279572,0.6010302426055167,-0.5091100252378926,26355,23954,20337,3617,6018
SH,59,0.5460411058411315,0.013257033857892227,-4.323227010205328,33749,13057,12779,278,20970
SH,60,0.7103214741193544,0.017375859139701907,-4.05267344186442,29101,16377,16152,225,12949
SH,61,0.5126473796291487,0.15072357125337257,-1.892307773813164,26178,12328,9870,2458,16308
SH,62,0.7233422977440518,0.47443856125616213,-0.7456231503352247,32068,26311,21114,5197,10954
SH,63,0.39016429115439016,0.5128205128205128,-0.6678293725756556,16494,11079,5379,5700,11115
SH,64,0.39199124726477025,0.002453279457392308,-6.0103295954526414,36675,9025,8957,68,27718
SH,65,0.6366309886126594,0.07295400615943859,-2.6179260890107314,38424,20062,18617,1445,19807
SH,66,0.8039471513624571,0.8312088527805015,-0.1848741886516934,33943,32738,26804,5934,7139
SH,67,0.6410535329923392,0.016850249147652766,-4.083389836082235,29101,14106,13849,257,15252
SH,68,0.7350024189646831,0.053048963652748575,-2.9365399494051654,40953,25191,24308,883,16645
SH,69,0.7112597547380156,0.1788888086120945,-1.7209908470922153,33938,22573,20097,2476,13841
BD,0,0.5483778351995406,0.11897563578161124,-2.128836548163973,28329,13467,11460,2007,16869
BD,1,0.743920972644377,0.011809447558046438,-4.438855427339749,24677,14803,14685,118,9992
BD,2,0.48365084756229354,0.035672261101133335,-3.33338189218573,23979,8408,7832,576,16147
BD,3,0.7721602911019628,0.06700844826341253,-2.702936574056517,38889,25968,25040,928,13849
BD,4,0.7404361553711726,0.035366478728856995,-3.3419908360258517,33825,20651,20168,483,13657
BD,5,0.706208694033324,0.046485411140583556,-3.068616754527357,34047,19668,18967,701,15080
BD,6,0.6906663567075702,0.06421022564981434,-2.7455928029351298,38302,21921,20797,1124,17505
BD,7,0.6956156324415185,0.07108823046169012,-2.643833490872698,40606,23645,22347,1298,18259
BD,8,0.7754613543355725,0.17875962707742196,-1.7217132410825107,29954,21850,20086,1764,9868
BD,9,0.7186502507979936,0.030164737310774712,-3.501081675538578,41608,24182,23640,542,17968
BD,10,0.46158926480742096,0.06300379326695116,-2.7645603438166626,24560,8751,7688,1063,16872
BD,11,0.6693303736588975,0.04648167661866292,-3.068697095258957,35174,18886,18092,794,17082
BD,12,0.6337497307775145,0.007256034355101437,-4.9259218314642155,50552,23736,23540,196,27012
BD,13,0.7570340811922309,0.16977063320917468,-1.7733069693604913,28794,20324,18592,1732,10202
BD,14,0.7449359107379444,0.08236808236808237,-2.4965572670079754,38097,24550,23334,1216,14763
BD,15,0.8214201548139152,0.5062691131498471,-0.680686906903998,29196,25967,22656,3311,6540
BD,16,0.7700622990925383,0.20713859020310632,-1.5743671918544797,40462,29844,27070,2774,13392
BD,17,0.7628949912648201,0.014735772357723578,-4.217477247625725,36265,22692,22489,203,13776
BD,18,0.7851857430664081,0.32786312849162014,-1.1151590488722734,29443,23668,20851,2817,8592
BD,19,0.6852555978031263,0.17295469123564056,-1.7547256191582696,39046,24863,21897,2966,17149
BD,20,0.4602224123182207,0.6877674750356634,-0.3743044705061982,9643,7892,4035,3857,5608
BD,21,0.6163980208238472,0.0712045435280156,-2.642198649004483,21950,10993,10153,840,11797
BD,22,0.4651586217815512,0.03687077961939841,-3.300335921871534,37816,12713,11752,961,26064
BD,23,0.6786677039422503,0.03177646102009992,-3.4490294827874384,35970,19303,18756,547,17214
BD,24,0.584898343582073,1.044474761255116,0.043514138252093014,8944,9107,5279,3828,3665
BD,25,0.6251571694412312,0.02109878065488423,-3.858540029038003,27028,12738,12430,308,14598
BD,26,0.6801874281672708,0.023889046136427963,-3.734335245757234,36899,19656,19234,422,17665
BD,27,0.727447270298848,0.029481317988333595,-3.5239985047793105,45172,26704,26143,561,19029
BD,28,0.7199555029246062,0.14043548151395588,-1.963007101982205,33749,21985,20063,1922,13686
BD,29,0.5241883678410831,0.041367003731141515,-3.185271727258341,29101,11373,10608,765,18493
BD,30,0.6685161580565344,0.01082234585778523,-4.526142221504455,26495,13516,13374,142,13121
BD,31,0.7077077463429696,0.10297116224876202,-2.2733063081210645,32068,19750,18336,1414,13732
BD,32,0.7363485280151947,0.1007992069884146,-2.294624790554242,40953,26439,24812,1627,16141
BD,33,0.7571711254109471,0.17471922816009647,-1.7445750040172199,37565,26616,24298,2318,13267
BD,34,0.5594372161322269,0.06443894389438944,-2.7420371097836194,20311,8972,8191,781,12120
BD,35,0.7876502713761561,0.17969190306218297,-1.71651154429245,33938,25205,23292,1913,10646
BD,36,0.7465617561491669,0.050856751199451676,-2.9787423983494508,37172,23324,22582,742,14590
BD,37,0.7425395522152398,0.05533622419260889,-2.894327536213658,38965,24369,23514,855,15451
BD,38,0.629445494017434,0.1506200792466423,-1.8929946441728176,38424,21918,18991,2927,19433
BD,39,0.698560166534955,0.09593552908199018,-2.3440788851824332,32391,19490,18121,1369,14270
BD,40,0.5772577552726021,0.003442441215940253,-5.6715744034868525,28881,11801,11742,59,17139
BD,41,0.6669811523039647,0.21897810218978103,-1.5187835441659694,28294,18343,15553,2790,12741
BD,42,0.5433874709976798,0.028414658044287673,-3.560850138643397,24677,9803,9368,435,15309
BD,43,0.647011787768578,0.19655504065751508,-1.626812781767635,23979,14790,12542,2248,11437
BD,44,0.7161531279178338,0.12392463562033416,-2.088081675403936,34007,21685,19942,1743,14065
BD,45,0.7325150983830119,0.04662685808664718,-3.06557855008788,38302,23294,22560,734,15742
BD,46,0.4328421376630372,0.004292137893445973,-5.450970326713476,40606,11376,11250,126,29356
BD,47,0.7762904922552327,0.4437551211518202,-0.8124823976352838,29943,25191,21400,3791,8543
BD,48,0.4679699406169531,0.01805017849062296,-4.014599705574968,28794,9264,8905,359,19889
BD,49,0.7181014828005126,0.025239075172497277,-3.679361883323649,38097,21992,21575,417,16522
BD,50,0.6668378350621341,0.13824561403508773,-1.9787233639647623,36579,21843,19479,2364,17100
BD,51,0.8076140262459052,0.15259551736151433,-1.8799645356516095,29443,22146,20832,1314,8611
BD,52,0.5676919175451943,0.02096167008898015,-3.8650597428858084,39046,16160,15670,490,23376
BD,53,0.35846146190973777,2.440886042167067,0.8923611054243131,7349,12748,3602,9146,3747
BD,54,0.7043116655723353,0.19057061026657854,-1.6577324955245862,21950,14602,12872,1730,9078
BD,55,0.5249374840018115,0.11750810560444651,-2.141247963909571,34920,15867,13330,2537,21590
BD,56,0.629985767348214,0.19616204690831557,-1.628814191397239,35970,21644,18148,3496,17822
BD,57,0.5231873389768127,2.18206938900829,0.7802736875506616,8943,12793,5686,7107,3257
BD,58,0.739165918550559,0.5512680499939328,-0.5955341090039803,26355,22657,18114,4543,8241
BD,59,0.5060461070030448,0.02699525209134072,-3.612094276909825,33749,12231,11634,597,22115
BD,60,0.7745635423778406,0.2498107494322483,-1.3870516500617993,29101,22164,19854,2310,9247
BD,61,0.7662340094772527,1.1808492049624324,0.16623384486513307,26178,27213,20455,6758,5723
BD,62,0.5729859894921191,0.027659238185553974,-3.58779549522337,32068,13612,13087,525,18981
BD,63,0.5355330802056383,0.621466275659824,-0.47567363231970256,16494,13267,7969,5298,8525
BD,64,0.6470180558088637,0.022020383376458785,-3.8157867374641037,36675,18155,17738,417,18937
BD,65,0.596020247861756,0.08397733127253992,-2.477208382362248,38424,18866,17073,1793,21351
BD,66,0.6979941442834021,0.12574566160520606,-2.0734939707548397,33943,21046,19191,1855,14752
BD,67,0.6862359728650225,0.15406140691799455,-1.8704040098259114,29101,18218,16236,1982,12865
BD,68,0.7605810643112636,0.10023482053002349,-2.300239640419409,40953,27542,26048,1494,14905
BD,69,0.4938532090339527,0.04628599403622769,-3.072915868270812,33938,12509,11469,1040,22469
SD,0,0.6230142119635631,0.4890953468230848,-0.7151978252357417,28329,21840,15628,6212,12701
SD,1,0.7432793042103183,0.07824823578248236,-2.547868995726806,24677,15795,15041,754,9636
SD,2,0.5471469519222245,0.04102982134365872,-3.193456126823198,23979,9862,9258,604,14721
SD,3,0.7497928360355853,0.07323452484742807,-2.6140883182860573,38889,25070,23978,1092,14911
SD,4,0.7056278699100603,0.018580526557678417,-3.9856412059722666,33825,18877,18594,283,15231
SD,5,0.7052810267315835,0.04332034603447137,-3.1391328690125664,34047,19560,18904,656,15143
SD,6,0.757437035902932,0.16784608580274216,-1.7847078754422852,38302,27013,24736,2277,13566
SD,7,0.6999549318538549,0.06751078182019242,-2.6954679631897207,40606,23741,22520,1221,18086
SD,8,0.77144266150753,0.2528592222915367,-1.3749223787515503,29954,22768,20336,2432,9618
SD,9,0.7123043605142304,0.016883821932681866,-4.081399397630064,41608,23499,23188,311,18420
SD,10,0.7087125521425863,0.27900926215006766,-1.2765103000413085,24560,17632,14951,2681,9609
SD,11,0.7680415920672083,0.04717494365430947,-3.053892382125492,35174,22914,22307,607,12867
SD,12,0.5665454648349627,0.003504749426793318,-5.6536362512670175,50552,20129,20022,107,30530
SD,13,0.7801889516894261,0.07821511686734797,-2.548292339788762,28794,19684,18911,773,9883
SD,14,0.7792657102806526,0.23669479488679088,-1.440983753042854,38097,28961,26128,2833,11969
SD,15,0.7581403085623987,0.060829913360693114,-2.799673614936365,29196,18898,18231,667,10965
SD,16,0.7990000145346725,0.0657367447595561,-2.722097228863515,40462,28339,27486,853,12976
SD,17,0.7589932191702103,0.11618888297467873,-2.1525381106154993,36265,24642,23114,1528,13151
SD,18,0.7912186059804938,0.6019736842105263,-0.5075415485648007,29443,26539,22147,4392,7296
SD,19,0.678158615621033,0.02784594046729969,-3.5810680874237923,39046,20822,20300,522,18746
SD,20,0.41122360428116866,0.6713746099523731,-0.3984280117250338,9643,7642,3554,4088,6089
SD,21,0.6963774553351101,0.5693877551020409,-0.5631936092833065,21950,18574,14110,4464,7840
