entry,take,dice,fpfn_ratio,log_ratio,s1,s2,tp,fp,fn
SK,69,0.715583724085811,0.26337071793698025,-1.334192665416227,33938,24283,20831,3452,13107
SA,0,0.6039080021694836,2.495601552393273,0.9145298033064218,28329,39890,20599,19291,7730
SA,1,0.6688244059540787,4.430635838150289,1.48854310381409,24677,37734,20871,16863,3806
SA,2,0.6664763951380028,3.8101694915254236,1.3376736741138164,23979,35585,19849,15736,4130
SA,3,0.7128900914495336,0.9212221448467967,-0.08205407219428094,38889,37984,27401,10583,11488
SA,4,0.7041310205896973,2.272753581247287,0.820992127751638,33825,42621,26914,15707,6911
SA,5,0.7314851728050539,0.7178732587796743,-0.3314622453208349,34047,31171,23853,7318,10194
SA,6,0.7033217352123958,1.3227829495345418,0.27973781236488177,38302,41596,28097,13499,10205
SA,7,0.6538015570647673,1.2547584187408491,0.2269430590269897,40606,43912,27629,16283,12977
SA,8,0.705958857396628,1.4079750616963242,0.3421525457155877,29954,33095,22255,10840,7699
SA,9,0.7136451969364037,0.6681465038845728,-0.4032478122995168,41608,37123,28093,9030,13515
SA,10,0.5602501453419858,3.157308377896613,1.149719885482194,24560,39083,17828,21255,6732
SA,11,0.6695948442182177,1.2554642256678499,0.22750540511782177,35174,37909,24468,13441,10706
SA,12,0.6665025622664309,0.43518875192604006,-0.8319754295325915,50552,38822,29784,9038,20768
SA,13,0.6638668489366799,3.5508490746040833,1.2671867508341301,28794,42163,23553,18610,5241
SA,14,0.7284628900933007,1.533364119141076,0.42746409232608706,38097,42717,29435,13282,8662
SA,15,0.655770656561496,1.2477676169983862,0.22135604828084152,29196,31499,19901,11598,9295
SA,16,0.7128420631347241,0.9190906051487797,-0.08437057046470227,40462,39494,28498,10996,11964
SA,17,0.7356221073394613,1.6511958629605687,0.5014997908275061,36265,41302,28530,12772,7735
SA,18,0.6676225086593607,2.9497300944669367,1.0817136727649135,29443,41001,23515,17486,5928
SA,19,0.7155113992353626,1.0103912532755037,0.010337635321805266,39046,39161,27979,11182,11067
SA,20,0.3664137039115688,11.1615925058548,2.4124786444300628,9643,31338,7508,23830,2135
SA,21,0.6183679459895796,3.0812242495585638,1.1253270016327053,21950,32558,16853,15705,5097
SA,22,0.6968560636939214,0.833210089557144,-0.18246946026256056,37816,35786,25645,10141,12171
SA,23,0.6963816649017369,1.0725685317311302,0.0700562688285825,35970,36743,25318,11425,10652
SA,24,0.3416994388228536,23.60445912469034,3.1614356401449797,8944,36318,7733,28585,1211
SA,25,0.6590007676560901,2.318599221789883,0.8409632196161724,27028,35500,20603,14897,6425
SA,26,0.7156157988275551,1.1612740651144038,0.14951773438815108,36899,38499,26978,11521,9921
SA,27,0.7111782192233285,0.6292254458344424,-0.46326566704798006,45172,39600,30144,9456,15028
SA,28,0.6715484483850538,1.9992771084337349,0.6927856694395412,33749,42043,25449,16594,8300
SA,29,0.7118708400547655,6.473628691983122,1.867736800134075,29101,44668,26257,18411,2844
SA,30,0.6870846835008287,5.006018916595013,1.6106409717869041,26495,40472,23006,17466,3489
SA,31,0.7014925373134329,2.118091913903432,0.7505156427925842,32068,39756,25192,14564,6876
SA,32,0.6576208962258301,0.9114388588838112,-0.09273076458571917,40953,39674,26511,13163,14442
SA,33,0.6861024927784316,0.970284563082347,-0.030165886505093886,37565,37211,25652,11559,11913
SA,34,0.5795069439829889,7.8225862669919835,2.0570152245591498,20311,39885,17442,22443,2869
SA,35,0.7479365079365079,1.1775118424333084,0.16340360412606425,33938,35362,25916,9446,8022
SA,36,0.7336651147856799,1.0414273995077932,0.04059227166346151,37172,37576,27420,10156,9752
SA,37,0.7094052715997928,1.114797794117647,0.1086730378989469,38965,40214,28085,12129,10880
SA,38,0.701014892872419,1.0266209804955193,0.02627280780988919,38424,38727,27042,11685,11382
SA,39,0.6458706511133441,1.3802858261550508,0.32229059812485483,32391,36276,22175,14101,10216
SA,40,0.6917341877445393,2.1132545115121344,0.7482291816937253,28881,36037,22453,13584,6428
SA,41,0.6424272958826658,3.7828528640958443,1.3304784509203662,28294,43160,22952,20208,5342
SA,42,0.6856763925729443,3.743557668251188,1.3200364074720958,24677,35643,20680,14963,3997
SA,43,0.663011660440218,4.985923585176673,1.6066186591068023,23979,37854,20498,17356,3481
SA,44,0.6966719133307809,1.2655157805549673,0.23547977074352194,34007,36514,24565,11949,9442
SA,45,0.6906349145183872,1.1093886845331933,0.10380912895942808,38302,39551,26884,12667,11418
SA,46,0.7019468339693422,0.7100341398248479,-0.34244222584243783,40606,36699,27132,9567,13474
SA,47,0.6872017478295867,2.604173567406426,0.9571153762749669,29943,39629,23905,15724,6038
SA,48,0.5911813523850762,2.406904017320183,0.8783412815289808,28794,40491,20480,20011,8314
SA,49,0.713130358123906,1.2036509961723427,0.18535943457736473,38097,40172,27908,12264,10189
SA,50,0.7042451765393246,1.2137958453434052,0.19375251156271778,36579,38730,26518,12212,10061
SA,51,0.7256445289295473,2.6859537110933758,0.9880358645546995,29443,37893,24431,13462,5012
SA,52,0.6879857370647984,1.1334993131868132,0.1253095850427339,39046,40601,27398,13203,11648
SA,53,0.2874599405159892,26.717488789237667,3.285318361813109,7349,36024,6234,29790,1115
SA,54,0.6323025210084033,5.969735584581077,1.7867026357337124,21950,37550,18811,18739,3139
SA,55,0.6536287816371074,0.9466287571080423,-0.054848282605235825,34920,34263,22610,11653,12310
SA,56,0.7041966911508495,0.981976092641016,-0.01818831650344299,35970,35777,25262,10515,10708
SA,57,0.38054549951656064,56.274428274428274,4.030240227246355,8943,35530,8462,27068,481
SA,58,0.6921896162528217,5.092940125111707,1.6278552915230744,26355,40095,22998,17097,3357
SA,59,0.7059019331711689,2.7171521035598705,0.9995843110487325,33749,44361,27569,16792,6180
SA,60,0.6052924171670002,4.059523809523809,1.4010656784402031,29101,47348,23137,24211,5964
SA,61,0.6635192576008306,2.620178041543027,0.9632422702515984,26178,35460,20449,15011,5729
SA,62,0.715840145839861,1.8761712555859882,0.6292331340433645,32068,38146,25131,13015,6937
SA,63,0.5238048377255998,6.59177910260433,1.885823282125241,16494,34315,13307,21008,3187
SA,64,0.716032340761191,2.0208469909531925,0.7035167259824812,36675,44461,29048,15413,7627
SA,65,0.6963201585924916,1.3740798140255714,0.31778428092352756,38424,42286,28100,14186,10324
SA,66,0.7091728300603588,1.3018952562521027,0.2638210922031563,33943,36635,25026,11609,8917
SA,67,0.6755989911727617,3.095151953690304,1.1298370014387333,29101,40683,23573,17110,5528
SA,68,0.6163752980630682,0.7924809342230696,-0.23258683128278212,40953,37470,24169,13301,16784
SA,69,0.7647421679156878,2.7312656119900085,1.0047650959058416,33938,42255,29134,13121,4804
SB,0,0.7015095139866206,0.5276763690182535,-0.6392721206642666,28329,23542,18194,5348,10135
SB,1,0.6763278450582846,0.4613966823673971,-0.7734971236294158,24677,19417,14911,4506,9766
SB,2,0.7072973433242506,0.8666847678522943,-0.14307995787536593,23979,22997,16613,6384,7366
SB,3,0.6824643074000841,0.20168512844685363,-1.6010475677920302,38889,25340,21917,3423,16972
SB,4,0.7357670772676371,0.926518615284128,-0.07632114140877769,33825,33150,24639,8511,9186
SB,5,0.7248422479879013,0.19934838611910896,-1.6127013009030742,34047,23480,20849,2631,13198
SB,6,0.708329429401293,0.19562155933939315,-1.6315733058838315,38302,25736,22680,3056,15622
SB,7,0.675843362224855,0.09852607110782398,-2.3174340845283035,40606,23542,21677,1865,18929
SB,8,0.8026859504132231,0.7248645394340758,-0.3217704837445286,29954,28126,23310,4816,6644
SB,9,0.7463407781991853,0.20050525196117538,-1.6069148382585017,41608,29582,26566,3016,15042
SB,10,0.6749763132961364,0.8095182276403704,-0.2113159889587571,24560,22935,16029,6906,8531
SB,11,0.780853662355557,0.36693036429338804,-1.002583192000848,35174,28692,24935,3757,10239
SB,12,0.636870925684485,0.06598285364360074,-2.718360363986608,50552,26148,24424,1724,26128
SB,13,0.6567099138357928,0.4185970369157731,-0.8708465475529279,28794,21691,16577,5114,12217
SB,14,0.7227283625029969,0.3235104785065446,-1.1285237745099814,38097,28639,24116,4523,13981
SB,15,0.68830935896976,0.7364108713029577,-0.30596706696336473,29196,26558,19188,7370,10008
SB,16,0.8244672495942196,0.4951499609766975,-0.7028946108259009,40462,35934,31493,4441,8969
SB,17,0.8146188340807174,0.3755545696539485,-0.9793514930265317,36265,30635,27249,3386,9016
SB,18,0.6957051914283152,0.6892981582877054,-0.37208136095293487,29443,26322,19398,6924,10045
SB,19,0.6861544921591111,0.09155760265123855,-2.3907869676040545,39046,22873,21243,1630,17803
SB,20,0.4770129983424932,11.48091603053435,2.4406861813086334,9643,24746,8202,16544,1441
SB,21,0.7086856982665981,0.8386906517251548,-0.17591335120250717,21950,20856,15168,5688,6782
SB,22,0.6720559375121844,1.109606220215701,0.10400519582081577,37816,39127,25855,13272,11961
SB,23,0.7605464413469841,0.37348545149022727,-0.9848762270013016,35970,28886,24663,4223,11307
SB,24,0.4803704186774488,9.098859315589353,2.2081490557306087,8944,21724,7366,14358,1578
SB,25,0.7109861019192588,2.1519307109346806,0.7663654442601274,27028,33412,21486,11926,5542
SB,26,0.7408496251653682,0.5069664073852466,-0.679310535208875,36899,31131,25200,5931,11699
SB,27,0.6491511721907841,0.07122708039492243,-2.641882190250813,45172,24100,22484,1616,22688
SB,28,0.706493946321226,0.34489447548106766,-1.0645167769088053,33749,25306,20861,4445,12888
SB,29,0.6458053127101546,0.22699475829935936,-1.4828283529595896,29101,18483,15365,3118,13736
SB,30,0.7329699690071604,0.33629265162049415,-1.0897735111422187,26495,20290,17146,3144,9349
SB,31,0.7664095702817566,0.9215330829988346,-0.08171660126999278,32068,31462,24345,7117,7723
SB,32,0.6945067347817693,0.17080250426863972,-1.7672473357407759,40953,26384,23383,3001,17570
SB,33,0.7543641276298613,0.2724699221514508,-1.300227048396743,37565,28313,24848,3465,12717
SB,34,0.6957105682867456,2.8821954484605086,1.0585523122315457,20311,27341,16576,10765,3735
SB,35,0.6928654242156812,0.2752550653829573,-1.2900571007041464,33938,23851,20020,3831,13918
SB,36,0.7549267750288949,0.4730038691523039,-0.7486517104976478,37172,31179,25800,5379,11372
SB,37,0.7128148501850304,0.2762599469496021,-1.28641301974103,38965,28051,23885,4166,15080
SB,38,0.7186550705338938,0.6201773304577043,-0.4777498249707614,38424,33669,25905,7764,12519
SB,39,0.6325004883419459,0.41921547112878893,-0.8693702403376502,32391,23922,17809,6113,14582
SB,40,0.6457114906105782,0.215985401459854,-1.5325444594160067,28881,18140,15181,2959,13700
SB,41,0.6525823865925389,1.6794680586626896,0.5184771115283525,28294,33761,20248,13513,8046
SB,42,0.6554871864223409,2.853280393269049,1.0484693475525706,24677,34479,19388,15091,5289
SB,43,0.6881215951610089,1.5813543003851092,0.4582816320362364,23979,27602,17747,9855,6232
SB,44,0.7058700246258099,0.2204507573012537,-1.5120809319323163,34007,23250,20208,3042,13799
SB,45,0.7138970576672066,0.165918995129454,-1.7962555908750095,38302,25287,22698,2589,15604
SB,46,0.6847747064919798,0.10329706025661849,-2.2701463615710877,40606,24043,22135,1908,18471
SB,47,0.6268600874134793,0.9057587075479893,-0.09898233562027206,29943,28858,18430,10428,11513
SB,48,0.6417062429841982,1.0310327949094469,0.030561013364477578,28794,29111,18579,10532,10215
SB,49,0.6018916595012898,0.16624685138539042,-1.794281538660765,38097,21216,17850,3366,20247
SB,50,0.7412614660280867,0.15905454545454545,-1.8385080824179496,36579,25016,22829,2187,13750
SB,51,0.6551813009258342,0.3463116340274015,-1.0604162329102262,29443,20998,16524,4474,12919
SB,52,0.6431155012732551,0.14473752666354509,-1.932833337823743,39046,22607,19825,2782,19221
SB,53,0.2822488739349867,11.314711359404097,2.4261037692067986,7349,29505,5201,24304,2148
SB,54,0.7038019827201902,1.5968732551647125,0.4680475017531865,21950,25157,16577,8580,5373
SB,55,0.5316197316197316,0.18824319140774837,-1.6700205807769313,34920,17990,14064,3926,20856
SB,56,0.7476726498326741,0.45585395822362645,-0.7855827878176471,35970,29770,24576,5194,11394
SB,57,0.5662131013458249,7.786144578313253,2.052345818026041,8943,17955,7615,10340,1328
SB,58,0.7040577788632637,1.746761658031088,0.5577635925550085,26355,30967,20179,10788,6176
SB,59,0.6564581450614185,0.45217883418222976,-0.7936775265534217,33749,26005,19613,6392,14136
SB,60,0.6448041813364306,0.7265349329569513,-0.3194687132228364,29101,26001,17765,8236,11336
SB,61,0.7290670096876634,0.6764084069145628,-0.39095823312518835,26178,23576,18137,5439,8041
SB,62,0.7461618294384998,0.26457479051524335,-1.3296313057810112,32068,23818,20850,2968,11218
SB,63,0.6066321058276725,5.028767123287671,1.6151748493543974,16494,28258,13574,14684,2920
SB,64,0.6859348407488451,0.4652959943282524,-0.7650815289623739,36675,29133,22570,6563,14105
SB,65,0.6950175358882247,0.5397132616487456,-0.6167172773993893,38424,32003,24474,7529,13950
SB,66,0.684082603892241,0.34503220204066865,-1.064117527058299,33943,24892,20124,4768,13819
SB,67,0.6570778829520496,0.4463846532218396,-0.8065742474893408,29101,22348,16903,5445,12198
SB,68,0.6426714972040639,0.10373181530676787,-2.2659464093852737,40953,22532,20400,2132,20553
SB,69,0.6471825368046994,0.20944686140459912,-1.5632852166400215,33938,21218,17848,3370,16090
SC,0,0.5899886737202685,3.257601835915089,1.1809912915128955,28329,44069,21357,22712,6972
SC,1,0.6055211947503394,10.063461538461539,2.308911194796735,24677,48242,22077,26165,2600
SC,2,0.5586293576767877,10.636205092431112,2.3642637560484823,23979,51606,21112,30494,2867
SC,3,0.745915443669211,3.8555903866248693,1.3495241435707108,38889,52553,34104,18449,4785
SC,4,0.700387498026068,3.936949559647718,1.3704062000044244,33825,48498,28829,19669,4996
SC,5,0.7046721170607154,3.5010289990645465,1.253056925018643,34047,47415,28702,18713,5345
SC,6,0.7223681831236106,5.005752416014726,1.6105877343384054,38302,55711,33956,21755,4346
SC,7,0.7304406501909846,1.1727855477855478,0.15938172924481084,40606,42385,30310,12075,10296
SC,8,0.698917075729756,11.198886639676113,2.415814366188053,29954,50107,27978,22129,1976
SC,9,0.7368375838926174,2.3575832305795315,0.8576370394959337,41608,51517,34309,17208,7299
SC,10,0.557113474128544,7.581661891117479,2.025732422472474,24560,49827,20721,29106,3839
SC,11,0.6687462030936026,3.326873187852892,1.2020328802452487,35174,50422,28621,21801,6553
SC,12,0.7373088443953965,1.0292281930278582,0.028809194198205,50552,50936,37414,13522,13138
SC,13,0.6593166854961238,6.69806338028169,1.901818436895426,28794,48213,25386,22827,3408
SC,14,0.7319787502053782,4.223953885567891,1.4407716291019168,38097,53198,33413,19785,4684
SC,15,0.6495174218877802,3.785036292573981,1.3310554753702537,29196,44160,23823,20337,5373
SC,16,0.7284726243676453,2.4873701936570307,0.9112260052345469,40462,51061,33336,17725,7126
SC,17,0.6724350205198358,3.2430596574128767,1.1765172229046328,36265,51455,29493,21962,6772
SC,18,0.6469023552739759,9.852471200297288,2.287722306996963,29443,53265,26752,26513,2691
SC,19,0.7247283769585147,2.1115896632732967,0.7474410587447423,39046,47563,31384,16179,7662
SC,20,0.24365328208758977,17.571192052980134,2.8662607458270077,9643,49679,7227,42452,2416
SC,21,0.5757458571449032,15.002701242571582,2.7082302677273478,21950,47869,20099,27770,1851
SC,22,0.7323870724760493,2.3927185914652345,0.8724302054651419,37816,47150,31114,16036,6702
SC,23,0.7286674441812651,2.9814749470712774,1.0924181267522526,35970,47201,30302,16899,5668
SC,24,0.19446555655358252,13.067571644042232,2.5701337142026697,8944,48948,5629,43319,3315
SC,25,0.6613753823436347,12.198355601233299,2.5013011558705003,27028,48820,25082,23738,1946
SC,26,0.6512448972086352,1.7521524620296025,0.5608450104344248,36899,44674,26562,18112,10337
SC,27,0.7854633403876026,1.7438666666666667,0.5561048699647506,45172,50751,37672,13079,7500
SC,28,0.656976532212,3.2001488095238093,1.1631973117006413,33749,48534,27029,21505,6720
SC,29,0.670765539476644,10.64206805125939,2.3648148307467967,29101,50921,26838,24083,2263
SC,30,0.5587851710290149,6.033552902428983,1.7973360416092605,26495,50948,21637,29311,4858
SC,31,0.6753133793809158,3.47689594356261,1.2461399255035865,32068,46112,26398,19714,5670
SC,32,0.711101336119206,2.0473262962533347,0.7165346961515178,40953,49982,32332,17650,8621
SC,33,0.679886866961951,4.249037451872594,1.4466924753730932,37565,56130,31851,24279,5714
SC,34,0.5203746201079203,7.7601246105919,2.0489983921321646,20311,44181,16780,27401,3531
SC,35,0.6450266635752376,1.5291030997959383,0.42468135423280334,33938,39383,23647,15736,10291
SC,36,0.7490019903326699,4.20004712535344,1.4350957455486228,37172,50753,32928,17825,4244
SC,37,0.7445117207319961,2.808235294117647,1.0325562768544678,38965,49724,33015,16709,5950
SC,38,0.7301798800799467,3.9449559647718173,1.372437791947026,38424,53137,33428,19709,4996
SC,39,0.5916775185067868,3.851547253972679,1.3484749517146357,32391,52848,25217,27631,7174
SC,40,0.634207721839169,5.8090344168260035,1.759414363734797,28881,49002,24697,24305,4184
SC,41,0.6200937202229445,5.409381193569699,1.6881347043513388,28294,48317,23753,24564,4541
SC,42,0.6174387317286015,6.621848739495798,1.8903745967463497,24677,44078,21226,22852,3451
SC,43,0.5531588744114748,7.657650490586051,2.0357052122363566,23979,49085,20208,28877,3771
SC,44,0.6890282746116528,3.313338997451147,1.1979564414912096,34007,47621,28122,19499,5885
SC,45,0.6881087992560735,2.083074801792485,0.7338450722401544,38302,47728,29599,18129,8703
SC,46,0.679673849737915,2.883984867591425,1.059172972387933,40606,55546,32676,22870,7930
SC,47,0.6500474359614521,6.177163338453661,1.8208591593710584,29943,50165,26037,24128,3906
SC,48,0.6162814377354648,5.576788830715532,1.7186131323755969,28794,49774,24210,25564,4584
SC,49,0.6867840113027609,1.9787257865860486,0.682453095416067,38097,46838,29166,17672,8931
SC,50,0.6680322794854191,3.273399014778325,1.1858288991115127,36579,52270,29677,22593,6902
SC,51,0.6211307489502979,6.76194048512128,1.9113099028747762,29443,52485,25444,27041,3999
SC,52,0.6991166986026078,1.8212094653812445,0.5995008217970971,39046,46542,29918,16624,9128
SC,53,0.169856336142531,19.14369012911287,2.951973164156271,7349,50912,4948,45964,2401
SC,54,0.5727047982919429,18.45012787723785,2.9150713014781187,21950,49242,20386,28856,1564
SC,55,0.640173514881311,2.573719483006223,0.9453521222740152,34920,48070,26564,21506,8356
SC,56,0.7675322317051027,3.498243148278285,1.2522608848376848,35970,46635,31701,14934,4269
SC,57,0.1937065349626859,11.303962316431145,2.42515331172762,8943,46130,5334,40796,3609
SC,58,0.6030427787242097,37.65668202764977,3.628510415992653,26355,58173,25487,32686,868
SC,59,0.6104844685430658,3.247402847248942,1.1778555529485124,33749,51272,25952,25320,7797
SC,60,0.7082797964742766,13.75243664717349,2.6212160191161447,29101,48727,27562,21165,1539
SC,61,0.5785700946662261,3.857119205298013,1.349920584970441,26178,43435,20138,23297,6040
SC,62,0.6786822940641857,7.20464135021097,1.974725450309814,32068,52655,28750,23905,3318
SC,63,0.4764159186591469,20.971333333333334,3.0431564257887227,16494,46451,14994,31457,1500
SC,64,0.7227717947468447,2.2457566680929966,0.8090425103281573,36675,45409,29664,15745,7011
SC,65,0.6922471285661356,2.116060961313013,0.7495563232753021,38424,47944,29894,18050,8530
SC,66,0.6811427375470909,2.0828379916529656,0.7337313828032813,33943,42505,26036,16469,7907
SC,67,0.6311540191870433,8.639339053066413,2.156326081402122,29101,53142,25954,27188,3147
SC,68,0.6555259424837725,2.066194757987373,0.7257086343993892,40953,52099,30499,21600,10454
SC,69,0.7154467747209118,6.375302663438257,1.8524315665352766,33938,51698,30634,21064,3304

Entry Average
entry,dice,dice_std,fpfn_ratio,fpfn_ratio_std,log_ratio,log_ratio_std,s1,s1_std,s2,s2_std,tp,tp_std,fp,fp_std,fn,fn_std
NA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SG,0.7565510086644295,0.0881261700951773,2.1131355811054306,5.645525138360712,-0.21083800551043733,1.1545177092341146,31673.114285714284,8403.948110506253,30428.85714285714,5550.113206788063,23832.657142857144,6084.015637919496,6596.2,4003.2898920762655,7840.457142857143,3460.193056900209
SF,0.7728359292029654,0.09676145595848167,1.851916507509687,5.50468920503852,-0.4721021025094292,1.187805535122784,31673.114285714284,8403.948110506253,29385.614285714284,5693.925229808789,23979.557142857142,6446.507226255413,5406.057142857143,4049.428498956768,7693.557142857143,3170.834219371094
SJ,0.7179384373290701,0.0673731177545606,0.3759225975825644,1.1517456673353965,-2.6832543716476236,1.5891147882975523,31673.114285714284,8403.948110506253,20217.47142857143,3694.5213365639843,18750.3,4506.6388341455295,1467.1714285714286,2100.9848912996467,12922.814285714287,5003.479353104075
SL,0.6794268446896473,0.09193830316382562,0.4028374118497431,0.9369175949756806,-2.2343232459995557,1.4761378456473917,31673.114285714284,8403.948110506253,20244.285714285714,1836.5716130322603,17794.014285714286,3748.0318854142147,2450.2714285714287,3384.890434696219,13879.1,5454.329554583222
SE,0.714871738244022,0.08365677520698732,0.6928006422020925,1.3918194026535506,-1.2830934721939602,1.2699607050905237,31673.114285714284,8403.948110506253,23964.414285714287,2710.691205962353,20103.6,4440.661393467032,3860.8142857142857,3271.3490414849484,11569.514285714286,4938.554701075022
SH,0.6480408418998522,0.13751940402243068,0.4723700202434149,0.9203098236841211,-2.144835314294813,1.9094329388024736,31673.114285714284,8403.948110506253,20847.242857142857,6968.389538143381,17663.52857142857,6769.272161173668,3183.714285714286,3480.758329292451,14009.585714285715,5938.711552163139
BD,0.6560084953813459,0.10712695210185973,0.215865580782451,0.42026696472290603,-2.4780444719412533,1.3301794844036376,31673.114285714284,8403.948110506253,18753.27142857143,5780.164671211931,16978.842857142856,5919.033539923109,1774.4285714285713,1711.5530255249682,14694.271428571428,5315.438143267022
SD,0.6954398556697892,0.10580941279296326,0.3309565729208571,0.8431191402236627,-2.182072130189431,1.4279174470331066,31673.114285714284,8403.948110506253,20758.985714285714,4875.694779773464,18611.657142857144,5518.584634502154,2147.3285714285716,2212.324509401358,13061.457142857143,5127.877880999993
BM,0.7058366159755292,0.10836331811281119,0.3069607162329746,0.8430138928184355,-2.3058538816990852,1.5119778009575375,31673.114285714284,8403.948110506253,20749.185714285715,6604.225706303193,18931.657142857144,6522.355599640614,1817.5285714285715,1642.822907779938,12741.457142857143,5503.608449231193
SI,0.7384622668653708,0.08150055357040673,2.3173204483462504,5.191306665815627,0.07226207142090695,1.0199401659525043,31673.114285714284,8403.948110506253,31804.1,4464.940432013463,23759.22857142857,5714.296365061503,8044.871428571429,3771.5106140697544,7913.885714285714,3529.1808177084995
SK,0.7246973956351498,0.10807382215171712,2.15665953239029,4.050851900599534,-0.18412935991628346,1.3198374885115542,31673.114285714284,8403.948110506253,30490.6,6118.654017253888,22897.157142857144,5938.828411722092,7593.442857142857,5701.315819642526,8775.957142857143,5051.989575364525
SA,0.6614790981651663,0.08965967889361569,3.8005517051589828,7.616238946112479,0.7321229717299171,0.9003690968051734,31673.114285714284,8403.948110506253,38538.58571428571,3282.3391288742205,23554.35714285714,5233.573209947249,14984.228571428572,4633.9776470619045,8118.757142857143,3938.6517252035596
SB,0.6805378340395966,0.07926796693515227,1.1935095398889783,2.315195626166979,-0.6828712074016168,1.1528229273706647,31673.114285714284,8403.948110506253,26186.685714285715,4512.895353612032,19921.242857142857,4789.083256847849,6265.442857142857,4238.00774837731,11751.871428571429,5134.698713991834
SC,0.6371091619039576,0.12418042172368579,6.347580281310112,5.963704704909836,1.5377649286945714,0.7562543099433053,31673.114285714284,8403.948110506253,49198.54285714286,3431.0240690570768,26244.2,6839.408900106583,22954.342857142856,6776.734082528701,5428.914285714286,2612.191437651302
